,Data,Godzina,ZAP
1033,20160213,2,16397.425
1034,20160213,3,16031.038
1035,20160213,4,15987.438
1036,20160213,5,16064.213
1037,20160213,6,16192.475
1038,20160213,7,16959.513
1039,20160213,8,17822.425
1040,20160213,9,19107.85
1041,20160213,10,19991.6
1042,20160213,11,20456.275
1043,20160213,12,20686.3
1044,20160213,13,20566.538
1045,20160213,14,20505.363
1046,20160213,15,19841.725
1047,20160213,16,19471.825
1048,20160213,17,19643.588
1049,20160213,18,20763.463
1050,20160213,19,20842.5
1051,20160213,20,20585.388
1052,20160213,21,19994.975
1053,20160213,22,18779.088
1054,20160213,23,17662.45
1055,20160213,24,16543.85
1056,20160214,1,15478.688
1057,20160214,2,14774.425
1058,20160214,3,14458.35
1059,20160214,4,14249.438
1060,20160214,5,14325.413
1061,20160214,6,14469.538
1062,20160214,7,14675.0
1063,20160214,8,14998.563
1064,20160214,9,16020.413
1065,20160214,10,16935.988
1066,20160214,11,17494.075
1067,20160214,12,17669.213
1068,20160214,13,17708.663
1069,20160214,14,17798.7
1070,20160214,15,17349.45
1071,20160214,16,17030.875
1072,20160214,17,17221.85
1073,20160214,18,18694.338
1074,20160214,19,19225.55
1075,20160214,20,19321.65
1076,20160214,21,18864.888
1077,20160214,22,17817.213
1078,20160214,23,16898.95
1079,20160214,24,15818.913
1080,20160215,1,15069.413
1081,20160215,2,14673.638
1082,20160215,3,14490.3
1083,20160215,4,14537.363000000001
1084,20160215,5,14929.063
1085,20160215,6,16041.45
1086,20160215,7,18898.488
1087,20160215,8,20790.663
1088,20160215,9,22052.275
1089,20160215,10,22623.063
1090,20160215,11,22574.412999999997
1091,20160215,12,22853.388
1092,20160215,13,22931.85
1093,20160215,14,22971.75
1094,20160215,15,22619.912999999997
1095,20160215,16,22244.425
1096,20160215,17,22260.725
1097,20160215,18,23198.975
1098,20160215,19,23255.925
1099,20160215,20,23029.763
1100,20160215,21,22388.075
1101,20160215,22,20789.238
1102,20160215,23,19194.963
1103,20160215,24,17909.888
1104,20160216,1,16777.2
1105,20160216,2,16209.163
1106,20160216,3,15931.238000000001
1107,20160216,4,15966.788
1108,20160216,5,16268.713
1109,20160216,6,16948.313000000002
1110,20160216,7,19384.638
1111,20160216,8,21118.325
1112,20160216,9,22227.188
1113,20160216,10,22567.475
1114,20160216,11,22634.275
1115,20160216,12,23000.6
1116,20160216,13,23063.763
1117,20160216,14,23272.487999999998
1118,20160216,15,22865.35
1119,20160216,16,22591.9
1120,20160216,17,22463.1
1121,20160216,18,23411.0
1122,20160216,19,23711.263
1123,20160216,20,23508.875
1124,20160216,21,22872.862999999998
1125,20160216,22,21297.638
1126,20160216,23,19697.213
1127,20160216,24,18434.55
1128,20160217,1,17296.175
1129,20160217,2,16618.213
1130,20160217,3,16371.0
1131,20160217,4,16329.775
1132,20160217,5,16594.863
1133,20160217,6,17298.85
1134,20160217,7,19611.725
1135,20160217,8,21158.25
1136,20160217,9,22266.55
1137,20160217,10,22750.737999999998
1138,20160217,11,22577.5
1139,20160217,12,22823.838
1140,20160217,13,22810.938
1141,20160217,14,22903.85
1142,20160217,15,22479.9
1143,20160217,16,22162.487999999998
1144,20160217,17,21992.213
1145,20160217,18,23089.625
1146,20160217,19,23281.9
1147,20160217,20,23084.313
1148,20160217,21,22364.987999999998
1149,20160217,22,20891.738
1150,20160217,23,19408.513
1151,20160217,24,18096.513
1152,20160218,1,17204.988
1153,20160218,2,16628.55
1154,20160218,3,16206.488000000001
1155,20160218,4,16290.738000000001
1156,20160218,5,16480.95
1157,20160218,6,17188.788
1158,20160218,7,19413.438000000002
1159,20160218,8,20964.2
1160,20160218,9,22094.35
1161,20160218,10,22455.912999999997
1162,20160218,11,22533.0
1163,20160218,12,22853.8
1164,20160218,13,23003.213
1165,20160218,14,23179.588
1166,20160218,15,22718.112999999998
1167,20160218,16,22406.813
1168,20160218,17,22404.287999999997
1169,20160218,18,23344.35
1170,20160218,19,23681.4
1171,20160218,20,23507.55
1172,20160218,21,22697.162999999997
1173,20160218,22,21267.525
1174,20160218,23,19633.038
1175,20160218,24,18261.7
1176,20160219,1,17212.7
1177,20160219,2,16574.375
1178,20160219,3,16254.313
1179,20160219,4,16328.625
1180,20160219,5,16603.3
1181,20160219,6,17315.425
1182,20160219,7,19541.475
1183,20160219,8,21091.338
1184,20160219,9,22269.1
1185,20160219,10,22737.688
1186,20160219,11,22829.75
1187,20160219,12,23161.375
1188,20160219,13,23267.85
1189,20160219,14,23364.862999999998
1190,20160219,15,22986.025
1191,20160219,16,22644.213
1192,20160219,17,22580.425
1193,20160219,18,23468.775
1194,20160219,19,23664.475
1195,20160219,20,23526.188
1196,20160219,21,22782.362999999998
1197,20160219,22,21114.313
1198,20160219,23,19593.275
1199,20160219,24,18398.875
1200,20160220,1,17300.588
1201,20160220,2,16557.05
1202,20160220,3,16116.75
1203,20160220,4,15966.425
1204,20160220,5,16134.238000000001
1205,20160220,6,16179.088
1206,20160220,7,16790.938000000002
1207,20160220,8,17784.25
1208,20160220,9,18963.225
1209,20160220,10,19891.25
1210,20160220,11,20276.288
1211,20160220,12,20419.075
1212,20160220,13,20140.5
1213,20160220,14,19989.075
1214,20160220,15,19241.488
1215,20160220,16,18812.9
1216,20160220,17,18915.7
1217,20160220,18,19978.0
1218,20160220,19,20362.313000000002
1219,20160220,20,20172.9
1220,20160220,21,19324.563000000002
1221,20160220,22,18108.188000000002
1222,20160220,23,17137.4
1223,20160220,24,16138.125
1224,20160221,1,15158.688
1225,20160221,2,14569.35
1226,20160221,3,14138.063
1227,20160221,4,14020.263
1228,20160221,5,14164.275
1229,20160221,6,14269.538
1230,20160221,7,14286.538
1231,20160221,8,14656.35
1232,20160221,9,15606.888
1233,20160221,10,16439.65
1234,20160221,11,17250.813000000002
1235,20160221,12,17645.675
1236,20160221,13,17631.463
1237,20160221,14,17614.413
1238,20160221,15,17303.1
1239,20160221,16,16902.513
1240,20160221,17,17035.938000000002
1241,20160221,18,18362.725
1242,20160221,19,19233.875
1243,20160221,20,19266.013
1244,20160221,21,18691.275
1245,20160221,22,17685.65
1246,20160221,23,16871.4
1247,20160221,24,15725.925
1248,20160222,1,14781.475
1249,20160222,2,14323.038
1250,20160222,3,14207.45
1251,20160222,4,14226.138
1252,20160222,5,14474.45
1253,20160222,6,15468.05
1254,20160222,7,17993.875
1255,20160222,8,20036.638
1256,20160222,9,21164.65
1257,20160222,10,21758.05
1258,20160222,11,21933.8
1259,20160222,12,22068.112999999998
1260,20160222,13,22144.575
1261,20160222,14,22314.95
1262,20160222,15,21936.25
1263,20160222,16,21561.838
1264,20160222,17,21492.688
1265,20160222,18,22438.175
1266,20160222,19,22969.875
1267,20160222,20,22770.375
1268,20160222,21,22164.375
1269,20160222,22,20675.988
1270,20160222,23,19076.513
1271,20160222,24,17715.688000000002
1272,20160223,1,16720.413
1273,20160223,2,16159.863000000001
1274,20160223,3,15782.988000000001
1275,20160223,4,15900.075
1276,20160223,5,16157.088
1277,20160223,6,16869.6
1278,20160223,7,19024.8
1279,20160223,8,20790.638
1280,20160223,9,21908.713
1281,20160223,10,22319.55
1282,20160223,11,22383.925
1283,20160223,12,22687.563
1284,20160223,13,22770.05
1285,20160223,14,22927.013
1286,20160223,15,22546.338
1287,20160223,16,22101.2
1288,20160223,17,21830.45
1289,20160223,18,22697.688
1290,20160223,19,23259.075
1291,20160223,20,23152.412999999997
1292,20160223,21,22389.5
1293,20160223,22,20963.0
1294,20160223,23,19297.8
1295,20160223,24,18017.9
1296,20160224,1,16896.575
1297,20160224,2,16254.563
1298,20160224,3,15970.8
1299,20160224,4,16057.338
1300,20160224,5,16179.288
1301,20160224,6,16987.8
1302,20160224,7,19081.0
1303,20160224,8,20850.25
1304,20160224,9,21871.875
1305,20160224,10,22223.838
1306,20160224,11,22274.588
1307,20160224,12,22555.55
1308,20160224,13,22524.537999999997
1309,20160224,14,22593.412999999997
1310,20160224,15,22062.862999999998
1311,20160224,16,21691.662999999997
1312,20160224,17,21530.725
1313,20160224,18,22535.075
1314,20160224,19,23249.9
1315,20160224,20,23205.7
1316,20160224,21,22597.4
1317,20160224,22,21029.55
1318,20160224,23,19413.313000000002
1319,20160224,24,18118.55
1320,20160225,1,17040.813000000002
1321,20160225,2,16563.538
1322,20160225,3,16234.725
1323,20160225,4,16338.638
1324,20160225,5,16482.113
1325,20160225,6,17195.838
1326,20160225,7,19150.7
1327,20160225,8,20936.613
1328,20160225,9,22097.338
1329,20160225,10,22513.063
1330,20160225,11,22408.8
1331,20160225,12,22678.325
1332,20160225,13,22706.912999999997
1333,20160225,14,22825.138
1334,20160225,15,22420.862999999998
1335,20160225,16,21987.338
1336,20160225,17,21846.037999999997
1337,20160225,18,22808.95
1338,20160225,19,23428.2
1339,20160225,20,23285.838
1340,20160225,21,22592.45
1341,20160225,22,21062.575
1342,20160225,23,19534.088
1343,20160225,24,18249.0
1344,20160226,1,17238.825
1345,20160226,2,16663.425
1346,20160226,3,16244.425
1347,20160226,4,16345.775
1348,20160226,5,16627.85
1349,20160226,6,17370.9
1350,20160226,7,19416.875
1351,20160226,8,21100.275
1352,20160226,9,22201.763
1353,20160226,10,22604.662999999997
1354,20160226,11,22516.85
1355,20160226,12,22774.125
1356,20160226,13,22733.287999999997
1357,20160226,14,22857.813
1358,20160226,15,22412.825
1359,20160226,16,22013.775
1360,20160226,17,21717.213
1361,20160226,18,22545.112999999998
1362,20160226,19,23318.487999999998
1363,20160226,20,23146.563
1364,20160226,21,22446.2
1365,20160226,22,20993.638
1366,20160226,23,19542.275
1367,20160226,24,18362.65
1368,20160227,1,17288.063000000002
1369,20160227,2,16610.613
1370,20160227,3,16285.3
1371,20160227,4,16163.313
1372,20160227,5,16270.813
1373,20160227,6,16467.063000000002
1374,20160227,7,16847.638
1375,20160227,8,18011.663
1376,20160227,9,19273.538
1377,20160227,10,20085.275
1378,20160227,11,20423.775
1379,20160227,12,20346.813000000002
1380,20160227,13,20173.275
1381,20160227,14,19959.313000000002
1382,20160227,15,19299.013
1383,20160227,16,18856.763
1384,20160227,17,18856.838
1385,20160227,18,19788.45
1386,20160227,19,20637.838
1387,20160227,20,20330.363
1388,20160227,21,19756.1
1389,20160227,22,18550.888
1390,20160227,23,17544.538
1391,20160227,24,16364.2
1392,20160228,1,15377.725
1393,20160228,2,14721.438
1394,20160228,3,14285.2
1395,20160228,4,14229.938
1396,20160228,5,14170.563
1397,20160228,6,14309.113000000001
1398,20160228,7,14325.888
1399,20160228,8,14993.288
1400,20160228,9,16013.688
1401,20160228,10,16878.363
1402,20160228,11,17466.163
1403,20160228,12,17727.45
1404,20160228,13,17714.8
1405,20160228,14,17708.975
1406,20160228,15,17201.213
1407,20160228,16,16877.55
1408,20160228,17,16844.138
1409,20160228,18,18072.6
1410,20160228,19,19270.088
1411,20160228,20,19363.588
1412,20160228,21,18741.675
1413,20160228,22,17727.675
1414,20160228,23,16794.813000000002
1415,20160228,24,15764.0
1416,20160229,1,14885.525
1417,20160229,2,14582.45
1418,20160229,3,14416.013
1419,20160229,4,14486.363000000001
1420,20160229,5,14854.013
1421,20160229,6,15929.013
1422,20160229,7,18441.013
1423,20160229,8,20722.7
1424,20160229,9,21946.487999999998
1425,20160229,10,22430.625
1426,20160229,11,22410.875
1427,20160229,12,22603.325
1428,20160229,13,22631.362999999998
1429,20160229,14,22793.838
1430,20160229,15,22444.425
1431,20160229,16,22179.025
1432,20160229,17,21953.513
1433,20160229,18,22680.425
1434,20160229,19,23147.5
1435,20160229,20,23105.5
1436,20160229,21,22430.7
1437,20160229,22,20915.413
1438,20160229,23,19182.325
1439,20160229,24,17957.875
1440,20160301,1,17000.95
1441,20160301,2,16385.15
1442,20160301,3,16136.075
1443,20160301,4,16209.925
1444,20160301,5,16495.65
1445,20160301,6,17235.863
1446,20160301,7,19217.4
1447,20160301,8,21175.1
1448,20160301,9,22299.925
1449,20160301,10,22822.925
1450,20160301,11,22784.475
1451,20160301,12,23118.15
1452,20160301,13,23270.4
1453,20160301,14,23508.638
1454,20160301,15,23017.6
1455,20160301,16,22587.287999999997
1456,20160301,17,22351.237999999998
1457,20160301,18,23082.412999999997
1458,20160301,19,23824.563
1459,20160301,20,23666.475
1460,20160301,21,23008.487999999998
1461,20160301,22,21416.688
1462,20160301,23,19738.3
1463,20160301,24,18412.088
1464,20160302,1,17266.25
1465,20160302,2,16805.013
1466,20160302,3,16406.475
1467,20160302,4,16406.375
1468,20160302,5,16730.95
1469,20160302,6,17454.113
1470,20160302,7,19484.138
1471,20160302,8,21319.95
1472,20160302,9,22397.025
1473,20160302,10,22690.825
1474,20160302,11,22499.987999999998
1475,20160302,12,22742.037999999997
1476,20160302,13,22785.55
1477,20160302,14,22889.513
1478,20160302,15,22401.0
1479,20160302,16,22088.463
1480,20160302,17,21862.513
1481,20160302,18,22542.588
1482,20160302,19,23328.112999999998
1483,20160302,20,23233.763
1484,20160302,21,22588.6
1485,20160302,22,21127.0
1486,20160302,23,19540.313000000002
1487,20160302,24,18169.3
1488,20160303,1,17071.238
1489,20160303,2,16544.075
1490,20160303,3,16204.325
1491,20160303,4,16290.463
1492,20160303,5,16523.3
1493,20160303,6,17227.95
1494,20160303,7,19165.938000000002
1495,20160303,8,21111.313
1496,20160303,9,22184.138
1497,20160303,10,22560.862999999998
1498,20160303,11,22458.35
1499,20160303,12,22728.525
1526,20160304,15,22441.15
1527,20160304,16,22049.425
1528,20160304,17,21757.225
1529,20160304,18,22399.513
1530,20160304,19,23107.638
1531,20160304,20,23079.638
1532,20160304,21,22223.75
1533,20160304,22,20851.95
1534,20160304,23,19295.55
1535,20160304,24,17848.375
1536,20160305,1,16687.275
1537,20160305,2,16089.5
1538,20160305,3,15833.3
1539,20160305,4,15778.588
1540,20160305,5,15780.9
1541,20160305,6,15788.113000000001
1542,20160305,7,16211.013
1543,20160305,8,17425.913
1544,20160305,9,18798.575
1545,20160305,10,19625.15
1546,20160305,11,19982.85
1547,20160305,12,20114.775
1548,20160305,13,19875.138
1549,20160305,14,19702.25
1550,20160305,15,19031.788
1551,20160305,16,18534.538
1552,20160305,17,18455.038
1553,20160305,18,19095.1
1554,20160305,19,20280.275
1555,20160305,20,20167.713
1556,20160305,21,19521.713
1557,20160305,22,18363.8
1558,20160305,23,17271.875
1559,20160305,24,16131.763
1560,20160306,1,15039.563
1561,20160306,2,14411.563
1562,20160306,3,14019.188
1563,20160306,4,13860.038
1564,20160306,5,13854.7
1565,20160306,6,13847.188
1566,20160306,7,13845.863000000001
1567,20160306,8,14560.963
1568,20160306,9,15527.013
1569,20160306,10,16551.238
1570,20160306,11,17128.925
1571,20160306,12,17356.6
1572,20160306,13,17513.7
1573,20160306,14,17644.8
1574,20160306,15,17309.65
1575,20160306,16,16771.375
1576,20160306,17,16746.425
1577,20160306,18,17426.888
1578,20160306,19,18880.9
1579,20160306,20,19104.7
1580,20160306,21,18561.263
1581,20160306,22,17520.538
1582,20160306,23,16631.525
1583,20160306,24,15616.825
1584,20160307,1,14825.9
1585,20160307,2,14478.925
1586,20160307,3,14246.25
1587,20160307,4,14343.1
1588,20160307,5,14696.988000000001
1589,20160307,6,15638.275
1590,20160307,7,18165.2
1591,20160307,8,20475.775
1592,20160307,9,21757.213
1593,20160307,10,22131.075
1594,20160307,11,22161.987999999998
1595,20160307,12,22451.088
1596,20160307,13,22516.513
1597,20160307,14,22690.638
1598,20160307,15,22264.55
1599,20160307,16,21890.037999999997
1600,20160307,17,21622.813
1601,20160307,18,22115.813
1602,20160307,19,23119.075
1603,20160307,20,23149.838
1604,20160307,21,22411.287999999997
1605,20160307,22,20934.288
1606,20160307,23,19250.138
1607,20160307,24,17823.463
1608,20160308,1,16918.9
1609,20160308,2,16340.5
1610,20160308,3,15960.813
1611,20160308,4,16060.75
1612,20160308,5,16347.0
1613,20160308,6,17038.925
1614,20160308,7,18878.375
1615,20160308,8,20940.613
1616,20160308,9,21995.8
1617,20160308,10,22307.775
1618,20160308,11,22191.25
1619,20160308,12,22386.463
1620,20160308,13,22534.8
1621,20160308,14,22586.763
1622,20160308,15,22136.975
1623,20160308,16,21801.85
1624,20160308,17,21582.925
1625,20160308,18,22065.287999999997
1626,20160308,19,23048.612999999998
1627,20160308,20,22994.475
1628,20160308,21,22442.513
1629,20160308,22,20835.025
1630,20160308,23,19280.825
1631,20160308,24,17952.138
1632,20160309,1,16964.313000000002
1633,20160309,2,16357.888
1634,20160309,3,16104.95
1635,20160309,4,16186.775
1636,20160309,5,16509.3
1637,20160309,6,17123.475
1638,20160309,7,19071.638
1639,20160309,8,21132.013
1640,20160309,9,22181.737999999998
1641,20160309,10,22405.287999999997
1642,20160309,11,22307.813
1643,20160309,12,22562.825
